g_id,src,dst,label
enzyme_186,19,17,2
enzyme_186,20,22,2
enzyme_186,24,22,2
enzyme_186,1,14,2
enzyme_186,2,13,2
enzyme_186,3,16,2
enzyme_186,4,17,2
enzyme_186,5,16,2
enzyme_186,6,17,2
enzyme_186,8,7,2
enzyme_186,9,11,2
enzyme_186,12,9,2
enzyme_186,15,4,2
enzyme_186,18,5,2
enzyme_186,20,19,2
enzyme_186,21,23,2
enzyme_186,24,21,2
enzyme_186,2,3,2
enzyme_186,3,4,2
enzyme_186,4,5,2
enzyme_186,6,7,2
enzyme_186,8,9,2
enzyme_186,9,10,2
enzyme_186,10,11,2
enzyme_186,11,12,2
enzyme_186,13,14,2
enzyme_186,14,15,2
enzyme_186,15,16,2
enzyme_186,16,17,2
enzyme_186,18,19,2
enzyme_186,20,21,2
enzyme_186,21,22,2
enzyme_186,22,23,2
enzyme_186,23,24,2
enzyme_96,1,2,1
enzyme_96,3,2,1
enzyme_96,12,10,1
enzyme_96,1,3,1
enzyme_96,4,3,1
enzyme_96,13,12,1
enzyme_96,15,17,1
enzyme_96,18,16,1
enzyme_96,1,4,1
enzyme_96,2,4,1
enzyme_96,5,7,1
enzyme_96,6,4,1
enzyme_96,7,9,1
enzyme_96,8,10,1
enzyme_96,9,12,1
enzyme_96,11,9,1
enzyme_96,13,15,1
enzyme_96,14,16,1
enzyme_96,18,15,1
enzyme_96,4,5,1
enzyme_96,5,6,1
enzyme_96,6,7,1
enzyme_96,7,8,1
enzyme_96,8,9,1
enzyme_96,9,10,1
enzyme_96,10,11,1
enzyme_96,11,12,1
enzyme_96,13,14,1
enzyme_96,14,15,1
enzyme_96,15,16,1
enzyme_96,16,17,1
enzyme_96,17,18,1
enzyme_456,1,2,5
enzyme_456,3,6,5
enzyme_456,4,7,5
enzyme_456,12,18,5
enzyme_456,2,6,5
enzyme_456,5,7,5
enzyme_456,12,11,5
enzyme_456,14,9,5
enzyme_456,15,10,5
enzyme_456,16,11,5
enzyme_456,17,10,5
enzyme_456,18,11,5
enzyme_456,1,3,5
enzyme_456,3,5,5
enzyme_456,4,5,5
enzyme_456,7,8,5
enzyme_456,8,15,5
enzyme_456,9,16,5
enzyme_456,12,17,5
enzyme_456,13,8,5
enzyme_456,18,17,5
enzyme_456,7,2,5
enzyme_456,2,3,5
enzyme_456,3,8,5
enzyme_456,8,9,5
enzyme_456,9,10,5
enzyme_456,10,11,5
enzyme_456,4,13,5
enzyme_456,13,5,5
enzyme_456,5,6,5
enzyme_456,6,14,5
enzyme_456,14,15,5
enzyme_456,15,16,5
enzyme_456,16,17,5
enzyme_123,1,49,2
enzyme_123,4,20,2
enzyme_123,7,8,2
enzyme_123,10,11,2
enzyme_123,14,26,2
enzyme_123,17,26,2
enzyme_123,34,42,2
enzyme_123,48,32,2
enzyme_123,50,34,2
enzyme_123,56,32,2
enzyme_123,58,34,2
enzyme_123,66,34,2
enzyme_123,72,32,2
enzyme_123,82,34,2
enzyme_123,88,32,2
enzyme_123,90,34,2
enzyme_123,1,57,2
enzyme_123,2,32,2
enzyme_123,4,23,2
enzyme_123,5,18,2
enzyme_123,6,5,2
enzyme_123,13,14,2
enzyme_123,16,17,2
enzyme_123,18,32,2
enzyme_123,21,32,2
enzyme_123,40,48,2
enzyme_123,56,40,2
enzyme_123,72,40,2
enzyme_123,74,42,2
enzyme_123,88,40,2
enzyme_123,90,42,2
enzyme_123,1,73,2
enzyme_123,2,40,2
enzyme_123,3,29,2
enzyme_123,4,31,2
enzyme_123,6,1,2
enzyme_123,7,11,2
enzyme_123,8,10,2
enzyme_123,18,40,2
enzyme_123,19,29,2
enzyme_123,20,31,2
enzyme_123,21,40,2
enzyme_123,22,29,2
enzyme_123,23,31,2
enzyme_123,25,26,2
enzyme_123,64,48,2
enzyme_123,74,50,2
enzyme_123,80,48,2
enzyme_123,90,50,2
enzyme_123,33,32,2
enzyme_123,2,27,2
enzyme_123,27,28,2
enzyme_123,28,30,2
enzyme_123,30,29,2
enzyme_123,3,31,2
enzyme_123,4,34,2
enzyme_123,5,41,2
enzyme_123,41,40,2
enzyme_123,40,6,2
enzyme_123,6,35,2
enzyme_123,35,36,2
enzyme_123,36,38,2
enzyme_123,38,37,2
enzyme_123,37,7,2
enzyme_123,7,39,2
enzyme_123,39,8,2
enzyme_123,8,42,2
enzyme_123,49,48,2
enzyme_123,48,9,2
enzyme_123,9,43,2
enzyme_123,43,44,2
enzyme_123,44,46,2
enzyme_123,46,45,2
enzyme_123,45,10,2
enzyme_123,10,47,2
enzyme_123,47,11,2
enzyme_123,11,50,2
enzyme_123,57,56,2
enzyme_123,56,12,2
enzyme_123,12,51,2
enzyme_123,51,52,2
enzyme_123,52,54,2
enzyme_123,54,53,2
enzyme_123,53,13,2
enzyme_123,13,55,2
enzyme_123,55,14,2
enzyme_123,14,58,2
enzyme_123,65,64,2
enzyme_123,64,15,2
enzyme_123,15,59,2
enzyme_123,59,60,2
enzyme_123,60,62,2
enzyme_123,62,61,2
enzyme_123,61,16,2
enzyme_123,16,63,2
enzyme_123,63,17,2
enzyme_123,17,66,2
enzyme_123,73,72,2
enzyme_123,72,18,2
enzyme_123,18,67,2
enzyme_123,67,68,2
enzyme_123,68,70,2
enzyme_123,70,69,2
enzyme_123,69,19,2
enzyme_123,19,71,2
enzyme_123,71,20,2
enzyme_123,20,74,2
enzyme_123,81,80,2
enzyme_123,80,21,2
enzyme_123,21,75,2
enzyme_123,75,76,2
enzyme_123,76,78,2
enzyme_123,78,77,2
enzyme_123,77,22,2
enzyme_123,22,79,2
enzyme_123,79,23,2
enzyme_123,23,82,2
enzyme_123,89,88,2
enzyme_123,88,24,2
enzyme_123,24,83,2
enzyme_123,83,84,2
enzyme_123,84,86,2
enzyme_123,86,85,2
enzyme_123,85,25,2
enzyme_123,25,87,2
enzyme_123,87,26,2
enzyme_123,26,90,2
enzyme_93,1,24,1
enzyme_93,2,27,1
enzyme_93,4,28,1
enzyme_93,11,25,1
enzyme_93,14,31,1
enzyme_93,15,32,1
enzyme_93,16,22,1
enzyme_93,20,21,1
enzyme_93,31,23,1
enzyme_93,33,16,1
enzyme_93,1,26,1
enzyme_93,3,4,1
enzyme_93,5,7,1
enzyme_93,8,10,1
enzyme_93,12,23,1
enzyme_93,17,33,1
enzyme_93,18,34,1
enzyme_93,20,19,1
enzyme_93,27,30,1
enzyme_93,31,13,1
enzyme_93,32,22,1
enzyme_93,33,22,1
enzyme_93,1,29,1
enzyme_93,2,28,1
enzyme_93,6,8,1
enzyme_93,9,25,1
enzyme_93,11,10,1
enzyme_93,14,23,1
enzyme_93,15,16,1
enzyme_93,17,18,1
enzyme_93,18,21,1
enzyme_93,19,34,1
enzyme_93,20,18,1
enzyme_93,24,29,1
enzyme_93,26,30,1
enzyme_93,27,29,1
enzyme_93,24,26,1
enzyme_93,26,29,1
enzyme_93,29,30,1
enzyme_93,2,3,1
enzyme_93,3,28,1
enzyme_93,4,5,1
enzyme_93,5,6,1
enzyme_93,6,7,1
enzyme_93,7,8,1
enzyme_93,8,9,1
enzyme_93,9,10,1
enzyme_93,10,25,1
enzyme_93,11,12,1
enzyme_93,12,13,1
enzyme_93,13,23,1
enzyme_93,14,32,1
enzyme_93,15,22,1
enzyme_93,17,34,1
enzyme_93,18,19,1
enzyme_93,19,21,1
enzyme_231,1,2,3
enzyme_231,2,3,3
enzyme_231,7,8,3
enzyme_231,12,11,3
enzyme_231,15,16,3
enzyme_231,16,17,3
enzyme_231,19,18,3
enzyme_231,20,19,3
enzyme_231,25,33,3
enzyme_231,26,27,3
enzyme_231,27,28,3
enzyme_231,28,29,3
enzyme_231,32,31,3
enzyme_231,33,32,3
enzyme_231,1,21,3
enzyme_231,2,4,3
enzyme_231,4,5,3
enzyme_231,5,7,3
enzyme_231,6,7,3
enzyme_231,8,9,3
enzyme_231,9,11,3
enzyme_231,12,13,3
enzyme_231,14,12,3
enzyme_231,15,17,3
enzyme_231,17,19,3
enzyme_231,20,18,3
enzyme_231,21,23,3
enzyme_231,22,23,3
enzyme_231,24,32,3
enzyme_231,25,26,3
enzyme_231,29,16,3
enzyme_231,30,24,3
enzyme_231,1,22,3
enzyme_231,3,5,3
enzyme_231,4,6,3
enzyme_231,8,6,3
enzyme_231,10,12,3
enzyme_231,13,11,3
enzyme_231,14,11,3
enzyme_231,15,14,3
enzyme_231,16,18,3
enzyme_231,20,17,3
enzyme_231,21,30,3
enzyme_231,22,30,3
enzyme_231,23,24,3
enzyme_231,25,32,3
enzyme_231,27,29,3
enzyme_231,30,31,3
enzyme_231,33,31,3
enzyme_231,21,22,3
enzyme_231,22,2,3
enzyme_231,2,23,3
enzyme_231,23,30,3
enzyme_231,30,3,3
enzyme_231,3,4,3
enzyme_231,4,24,3
enzyme_231,24,31,3
enzyme_231,31,5,3
enzyme_231,5,6,3
enzyme_231,6,32,3
enzyme_231,32,7,3
enzyme_231,7,33,3
enzyme_231,33,8,3
enzyme_231,8,25,3
enzyme_231,25,9,3
enzyme_231,9,10,3
enzyme_231,10,11,3
enzyme_231,12,26,3
enzyme_231,26,13,3
enzyme_231,13,14,3
enzyme_231,14,27,3
enzyme_231,27,15,3
enzyme_231,15,28,3
enzyme_231,28,16,3
enzyme_231,29,17,3
enzyme_231,17,18,3
enzyme_381,1,21,4
enzyme_381,2,21,4
enzyme_381,3,2,4
enzyme_381,4,26,4
enzyme_381,6,29,4
enzyme_381,9,8,4
enzyme_381,11,32,4
enzyme_381,14,13,4
enzyme_381,23,1,4
enzyme_381,26,25,4
enzyme_381,29,30,4
enzyme_381,33,11,4
enzyme_381,2,1,4
enzyme_381,4,25,4
enzyme_381,5,30,4
enzyme_381,7,28,4
enzyme_381,9,7,4
enzyme_381,10,11,4
enzyme_381,12,14,4
enzyme_381,15,14,4
enzyme_381,16,18,4
enzyme_381,19,23,4
enzyme_381,20,22,4
enzyme_381,26,24,4
enzyme_381,30,31,4
enzyme_381,33,32,4
enzyme_381,3,21,4
enzyme_381,5,29,4
enzyme_381,6,30,4
enzyme_381,8,28,4
enzyme_381,9,28,4
enzyme_381,10,33,4
enzyme_381,12,33,4
enzyme_381,13,33,4
enzyme_381,15,17,4
enzyme_381,18,15,4
enzyme_381,20,23,4
enzyme_381,22,1,4
enzyme_381,25,3,4
enzyme_381,27,7,4
enzyme_381,29,31,4
enzyme_381,20,19,4
enzyme_381,19,22,4
enzyme_381,22,23,4
enzyme_381,23,21,4
enzyme_381,3,24,4
enzyme_381,24,25,4
enzyme_381,4,5,4
enzyme_381,5,31,4
enzyme_381,6,27,4
enzyme_381,27,28,4
enzyme_381,7,8,4
enzyme_381,9,10,4
enzyme_381,10,32,4
enzyme_381,12,13,4
enzyme_381,15,16,4
enzyme_381,16,17,4
enzyme_381,17,18,4
enzyme_351,1,11,4
enzyme_351,4,3,4
enzyme_351,5,4,4
enzyme_351,10,2,4
enzyme_351,12,2,4
enzyme_351,13,12,4
enzyme_351,19,22,4
enzyme_351,1,2,4
enzyme_351,3,2,4
enzyme_351,4,13,4
enzyme_351,5,6,4
enzyme_351,6,15,4
enzyme_351,8,7,4
enzyme_351,9,16,4
enzyme_351,13,3,4
enzyme_351,14,6,4
enzyme_351,17,19,4
enzyme_351,18,19,4
enzyme_351,20,19,4
enzyme_351,21,19,4
enzyme_351,22,17,4
enzyme_351,3,11,4
enzyme_351,4,12,4
enzyme_351,7,15,4
enzyme_351,8,14,4
enzyme_351,9,7,4
enzyme_351,16,7,4
enzyme_351,18,22,4
enzyme_351,21,22,4
enzyme_351,4,17,4
enzyme_351,17,5,4
enzyme_351,5,19,4
enzyme_351,18,6,4
enzyme_351,6,7,4
enzyme_351,8,9,4
enzyme_351,10,11,4
enzyme_351,11,12,4
enzyme_351,13,20,4
enzyme_351,20,22,4
enzyme_351,21,14,4
enzyme_351,14,15,4
enzyme_351,15,16,4
enzyme_291,1,18,3
enzyme_291,2,19,3
enzyme_291,3,27,3
enzyme_291,8,18,3
enzyme_291,9,19,3
enzyme_291,10,27,3
enzyme_291,11,28,3
enzyme_291,12,11,3
enzyme_291,38,62,3
enzyme_291,61,28,3
enzyme_291,1,42,3
enzyme_291,2,43,3
enzyme_291,3,36,3
enzyme_291,4,28,3
enzyme_291,6,23,3
enzyme_291,8,42,3
enzyme_291,9,43,3
enzyme_291,10,36,3
enzyme_291,11,37,3
enzyme_291,12,31,3
enzyme_291,13,23,3
enzyme_291,20,21,3
enzyme_291,29,30,3
enzyme_291,37,52,3
enzyme_291,38,23,3
enzyme_291,39,16,3
enzyme_291,40,15,3
enzyme_291,41,19,3
enzyme_291,42,15,3
enzyme_291,43,17,3
enzyme_291,44,21,3
enzyme_291,45,20,3
enzyme_291,46,21,3
enzyme_291,53,30,3
enzyme_291,54,29,3
enzyme_291,55,30,3
enzyme_291,62,23,3
enzyme_291,1,15,3
enzyme_291,3,51,3
enzyme_291,4,37,3
enzyme_291,5,55,3
enzyme_291,6,32,3
enzyme_291,7,62,3
enzyme_291,8,15,3
enzyme_291,9,22,3
enzyme_291,10,51,3
enzyme_291,11,52,3
enzyme_291,13,32,3
enzyme_291,18,39,3
enzyme_291,22,45,3
enzyme_291,31,54,3
enzyme_291,38,32,3
enzyme_291,42,39,3
enzyme_291,44,45,3
enzyme_291,53,54,3
enzyme_291,62,32,3
enzyme_291,18,15,3
enzyme_291,15,16,3
enzyme_291,16,17,3
enzyme_291,17,19,3
enzyme_291,2,22,3
enzyme_291,22,21,3
enzyme_291,20,27,3
enzyme_291,27,36,3
enzyme_291,3,24,3
enzyme_291,24,33,3
enzyme_291,33,25,3
enzyme_291,25,34,3
enzyme_291,34,26,3
enzyme_291,26,35,3
enzyme_291,35,28,3
enzyme_291,28,37,3
enzyme_291,4,5,3
enzyme_291,5,31,3
enzyme_291,31,30,3
enzyme_291,29,23,3
enzyme_291,23,32,3
enzyme_291,6,7,3
enzyme_291,7,38,3
enzyme_291,8,39,3
enzyme_291,39,40,3
enzyme_291,40,41,3
enzyme_291,41,43,3
enzyme_291,9,46,3
enzyme_291,46,45,3
enzyme_291,44,51,3
enzyme_291,51,60,3
enzyme_291,60,10,3
enzyme_291,10,48,3
enzyme_291,48,57,3
enzyme_291,57,49,3
enzyme_291,49,58,3
enzyme_291,58,50,3
enzyme_291,50,59,3
enzyme_291,59,52,3
enzyme_291,52,61,3
enzyme_291,61,11,3
enzyme_291,12,55,3
enzyme_291,55,54,3
enzyme_291,53,47,3
enzyme_291,47,56,3
enzyme_291,56,13,3
enzyme_291,13,14,3
enzyme_291,14,62,3
enzyme_81,1,2,1
enzyme_81,2,3,1
enzyme_81,8,7,1
enzyme_81,9,8,1
enzyme_81,14,13,1
enzyme_81,17,20,1
enzyme_81,19,20,1
enzyme_81,21,23,1
enzyme_81,30,29,1
enzyme_81,32,33,1
enzyme_81,1,3,1
enzyme_81,3,4,1
enzyme_81,9,24,1
enzyme_81,10,30,1
enzyme_81,11,12,1
enzyme_81,12,14,1
enzyme_81,15,14,1
enzyme_81,16,32,1
enzyme_81,17,19,1
enzyme_81,18,20,1
enzyme_81,21,24,1
enzyme_81,22,25,1
enzyme_81,24,22,1
enzyme_81,25,26,1
enzyme_81,27,30,1
enzyme_81,28,31,1
enzyme_81,30,25,1
enzyme_81,32,31,1
enzyme_81,1,4,1
enzyme_81,2,4,1
enzyme_81,3,5,1
enzyme_81,4,6,1
enzyme_81,7,5,1
enzyme_81,8,6,1
enzyme_81,9,23,1
enzyme_81,10,12,1
enzyme_81,13,11,1
enzyme_81,15,32,1
enzyme_81,16,33,1
enzyme_81,17,21,1
enzyme_81,18,17,1
enzyme_81,23,8,1
enzyme_81,26,29,1
enzyme_81,27,29,1
enzyme_81,28,30,1
enzyme_81,33,14,1
enzyme_81,18,19,1
enzyme_81,19,2,1
enzyme_81,2,20,1
enzyme_81,20,3,1
enzyme_81,3,17,1
enzyme_81,17,4,1
enzyme_81,4,5,1
enzyme_81,5,6,1
enzyme_81,6,7,1
enzyme_81,7,21,1
enzyme_81,21,8,1
enzyme_81,23,24,1
enzyme_81,9,22,1
enzyme_81,22,26,1
enzyme_81,25,29,1
enzyme_81,10,11,1
enzyme_81,11,27,1
enzyme_81,27,28,1
enzyme_81,28,12,1
enzyme_81,12,13,1
enzyme_81,14,31,1
enzyme_81,31,33,1
enzyme_81,15,16,1
enzyme_390,1,27,4
enzyme_390,2,22,4
enzyme_390,3,4,4
enzyme_390,7,8,4
enzyme_390,12,10,4
enzyme_390,26,32,4
enzyme_390,33,34,4
enzyme_390,37,38,4
enzyme_390,1,21,4
enzyme_390,2,28,4
enzyme_390,3,2,4
enzyme_390,4,5,4
enzyme_390,5,37,4
enzyme_390,8,10,4
enzyme_390,13,12,4
enzyme_390,14,16,4
enzyme_390,19,17,4
enzyme_390,20,18,4
enzyme_390,22,23,4
enzyme_390,24,25,4
enzyme_390,26,25,4
enzyme_390,27,17,4
enzyme_390,28,23,4
enzyme_390,29,22,4
enzyme_390,30,25,4
enzyme_390,31,24,4
enzyme_390,32,25,4
enzyme_390,33,22,4
enzyme_390,34,36,4
enzyme_390,37,6,4
enzyme_390,38,36,4
enzyme_390,39,7,4
enzyme_390,40,7,4
enzyme_390,1,26,4
enzyme_390,2,23,4
enzyme_390,4,36,4
enzyme_390,5,7,4
enzyme_390,7,9,4
enzyme_390,9,11,4
enzyme_390,13,15,4
enzyme_390,16,13,4
enzyme_390,18,21,4
enzyme_390,20,17,4
enzyme_390,27,26,4
enzyme_390,28,29,4
enzyme_390,30,31,4
enzyme_390,32,31,4
enzyme_390,33,28,4
enzyme_390,35,33,4
enzyme_390,38,35,4
enzyme_390,39,6,4
enzyme_390,40,10,4
enzyme_390,20,19,4
enzyme_390,19,18,4
enzyme_390,18,17,4
enzyme_390,17,21,4
enzyme_390,21,27,4
enzyme_390,27,32,4
enzyme_390,26,31,4
enzyme_390,31,25,4
enzyme_390,24,30,4
enzyme_390,30,29,4
enzyme_390,29,23,4
enzyme_390,28,22,4
enzyme_390,2,33,4
enzyme_390,33,3,4
enzyme_390,3,34,4
enzyme_390,34,35,4
enzyme_390,35,36,4
enzyme_390,4,38,4
enzyme_390,5,6,4
enzyme_390,6,7,4
enzyme_390,39,40,4
enzyme_390,40,8,4
enzyme_390,8,9,4
enzyme_390,9,10,4
enzyme_390,10,11,4
enzyme_390,11,12,4
enzyme_390,13,14,4
enzyme_390,14,15,4
enzyme_390,15,16,4
enzyme_360,6,14,4
enzyme_360,8,16,4
enzyme_360,21,26,4
enzyme_360,1,2,4
enzyme_360,3,10,4
enzyme_360,4,14,4
enzyme_360,5,14,4
enzyme_360,6,13,4
enzyme_360,7,14,4
enzyme_360,8,7,4
enzyme_360,9,10,4
enzyme_360,11,2,4
enzyme_360,15,6,4
enzyme_360,16,7,4
enzyme_360,17,19,4
enzyme_360,18,20,4
enzyme_360,22,19,4
enzyme_360,23,20,4
enzyme_360,24,17,4
enzyme_360,25,18,4
enzyme_360,1,10,4
enzyme_360,3,1,4
enzyme_360,5,6,4
enzyme_360,7,6,4
enzyme_360,8,15,4
enzyme_360,9,2,4
enzyme_360,11,3,4
enzyme_360,12,6,4
enzyme_360,13,20,4
enzyme_360,15,14,4
enzyme_360,16,15,4
enzyme_360,21,15,4
enzyme_360,22,24,4
enzyme_360,23,25,4
enzyme_360,26,15,4
enzyme_360,17,2,4
enzyme_360,2,3,4
enzyme_360,3,18,4
enzyme_360,18,4,4
enzyme_360,4,5,4
enzyme_360,5,20,4
enzyme_360,20,6,4
enzyme_360,7,21,4
enzyme_360,21,8,4
enzyme_360,24,9,4
enzyme_360,9,22,4
enzyme_360,22,10,4
enzyme_360,10,11,4
enzyme_360,11,23,4
enzyme_360,23,12,4
enzyme_360,12,13,4
enzyme_360,13,25,4
enzyme_360,25,14,4
enzyme_360,26,16,4
enzyme_207,1,23,3
enzyme_207,2,9,3
enzyme_207,3,7,3
enzyme_207,4,10,3
enzyme_207,13,21,3
enzyme_207,22,13,3
enzyme_207,23,11,3
enzyme_207,1,9,3
enzyme_207,2,17,3
enzyme_207,3,15,3
enzyme_207,4,18,3
enzyme_207,6,5,3
enzyme_207,7,8,3
enzyme_207,12,24,3
enzyme_207,15,8,3
enzyme_207,19,23,3
enzyme_207,21,22,3
enzyme_207,24,14,3
enzyme_207,1,11,3
enzyme_207,10,12,3
enzyme_207,13,6,3
enzyme_207,15,16,3
enzyme_207,17,1,3
enzyme_207,18,12,3
enzyme_207,19,1,3
enzyme_207,20,4,3
enzyme_207,21,6,3
enzyme_207,19,11,3
enzyme_207,23,17,3
enzyme_207,17,9,3
enzyme_207,2,8,3
enzyme_207,8,16,3
enzyme_207,16,7,3
enzyme_207,7,15,3
enzyme_207,3,10,3
enzyme_207,10,18,3
enzyme_207,4,12,3
enzyme_207,12,20,3
enzyme_207,20,24,3
enzyme_207,24,5,3
enzyme_207,5,14,3
enzyme_207,14,6,3
enzyme_207,6,22,3
enzyme_204,1,2,3
enzyme_204,5,4,3
enzyme_204,8,7,3
enzyme_204,9,10,3
enzyme_204,14,13,3
enzyme_204,15,16,3
enzyme_204,16,17,3
enzyme_204,37,57,3
enzyme_204,39,19,3
enzyme_204,48,19,3
enzyme_204,54,25,3
enzyme_204,1,36,3
enzyme_204,3,4,3
enzyme_204,5,42,3
enzyme_204,6,57,3
enzyme_204,7,46,3
enzyme_204,8,26,3
enzyme_204,9,11,3
enzyme_204,10,12,3
enzyme_204,14,42,3
enzyme_204,15,17,3
enzyme_204,20,40,3
enzyme_204,21,41,3
enzyme_204,28,39,3
enzyme_204,29,40,3
enzyme_204,30,41,3
enzyme_204,34,45,3
enzyme_204,36,23,3
enzyme_204,48,28,3
enzyme_204,49,20,3
enzyme_204,50,21,3
enzyme_204,55,25,3
enzyme_204,56,23,3
enzyme_204,57,26,3
enzyme_204,1,56,3
enzyme_204,2,41,3
enzyme_204,3,1,3
enzyme_204,4,19,3
enzyme_204,5,51,3
enzyme_204,6,7,3
enzyme_204,7,37,3
enzyme_204,8,46,3
enzyme_204,9,36,3
enzyme_204,12,9,3
enzyme_204,13,19,3
enzyme_204,14,51,3
enzyme_204,15,14,3
enzyme_204,16,26,3
enzyme_204,29,49,3
enzyme_204,30,50,3
enzyme_204,35,34,3
enzyme_204,36,32,3
enzyme_204,45,54,3
enzyme_204,46,57,3
enzyme_204,55,34,3
enzyme_204,56,32,3
enzyme_204,32,23,3
enzyme_204,36,30,3
enzyme_204,30,21,3
enzyme_204,21,2,3
enzyme_204,2,3,3
enzyme_204,3,29,3
enzyme_204,29,20,3
enzyme_204,20,27,3
enzyme_204,27,18,3
enzyme_204,18,19,3
enzyme_204,19,28,3
enzyme_204,28,4,3
enzyme_204,4,22,3
enzyme_204,22,31,3
enzyme_204,31,5,3
enzyme_204,5,33,3
enzyme_204,33,24,3
enzyme_204,24,6,3
enzyme_204,6,37,3
enzyme_204,7,26,3
enzyme_204,8,35,3
enzyme_204,35,25,3
enzyme_204,25,34,3
enzyme_204,52,43,3
enzyme_204,43,56,3
enzyme_204,56,9,3
enzyme_204,9,50,3
enzyme_204,50,41,3
enzyme_204,41,10,3
enzyme_204,10,11,3
enzyme_204,11,12,3
enzyme_204,12,40,3
enzyme_204,40,49,3
enzyme_204,49,47,3
enzyme_204,47,38,3
enzyme_204,38,39,3
enzyme_204,39,48,3
enzyme_204,48,13,3
enzyme_204,13,42,3
enzyme_204,42,51,3
enzyme_204,14,53,3
enzyme_204,53,44,3
enzyme_204,44,15,3
enzyme_204,15,57,3
enzyme_204,57,16,3
enzyme_204,16,46,3
enzyme_204,46,17,3
enzyme_204,17,55,3
enzyme_204,55,54,3
enzyme_510,1,2,6
enzyme_510,2,4,6
enzyme_510,5,4,6
enzyme_510,10,9,6
enzyme_510,13,12,6
enzyme_510,16,15,6
enzyme_510,19,18,6
enzyme_510,22,21,6
enzyme_510,23,5,6
enzyme_510,24,25,6
enzyme_510,25,26,6
enzyme_510,26,27,6
enzyme_510,28,27,6
enzyme_510,29,28,6
enzyme_510,1,4,6
enzyme_510,5,3,6
enzyme_510,6,5,6
enzyme_510,7,9,6
enzyme_510,8,10,6
enzyme_510,11,13,6
enzyme_510,14,16,6
enzyme_510,17,19,6
enzyme_510,20,19,6
enzyme_510,21,19,6
enzyme_510,22,20,6
enzyme_510,23,24,6
enzyme_510,24,10,6
enzyme_510,26,28,6
enzyme_510,29,27,6
enzyme_510,1,3,6
enzyme_510,2,5,6
enzyme_510,6,4,6
enzyme_510,10,7,6
enzyme_510,11,10,6
enzyme_510,12,14,6
enzyme_510,13,14,6
enzyme_510,15,17,6
enzyme_510,16,17,6
enzyme_510,18,16,6
enzyme_510,20,18,6
enzyme_510,22,19,6
enzyme_510,23,3,6
enzyme_510,24,9,6
enzyme_510,25,27,6
enzyme_510,2,3,6
enzyme_510,3,4,6
enzyme_510,23,6,6
enzyme_510,6,7,6
enzyme_510,7,8,6
enzyme_510,8,9,6
enzyme_510,24,11,6
enzyme_510,11,12,6
enzyme_510,13,25,6
enzyme_510,25,14,6
enzyme_510,14,15,6
enzyme_510,16,26,6
enzyme_510,26,17,6
enzyme_510,17,18,6
enzyme_510,18,27,6
enzyme_510,27,19,6
enzyme_510,19,28,6
enzyme_510,28,20,6
enzyme_510,20,21,6
enzyme_510,21,29,6
enzyme_510,29,22,6
enzyme_423,1,2,5
enzyme_423,3,11,5
enzyme_423,7,6,5
enzyme_423,8,16,5
enzyme_423,10,17,5
enzyme_423,15,14,5
enzyme_423,18,20,5
enzyme_423,2,3,5
enzyme_423,3,12,5
enzyme_423,4,13,5
enzyme_423,9,17,5
enzyme_423,19,18,5
enzyme_423,20,17,5
enzyme_423,1,10,5
enzyme_423,2,11,5
enzyme_423,5,12,5
enzyme_423,6,15,5
enzyme_423,7,14,5
enzyme_423,8,15,5
enzyme_423,9,19,5
enzyme_423,10,18,5
enzyme_423,11,4,5
enzyme_423,14,13,5
enzyme_423,16,7,5
enzyme_423,2,17,5
enzyme_423,17,18,5
enzyme_423,18,3,5
enzyme_423,3,4,5
enzyme_423,4,5,5
enzyme_423,5,6,5
enzyme_423,7,8,5
enzyme_423,9,10,5
enzyme_423,10,19,5
enzyme_423,19,20,5
enzyme_423,20,11,5
enzyme_423,11,12,5
enzyme_423,12,13,5
enzyme_423,15,16,5
enzyme_21,1,2,1
enzyme_21,5,6,1
enzyme_21,8,9,1
enzyme_21,9,10,1
enzyme_21,15,14,1
enzyme_21,17,16,1
enzyme_21,20,19,1
enzyme_21,21,22,1
enzyme_21,23,24,1
enzyme_21,24,25,1
enzyme_21,26,25,1
enzyme_21,27,26,1
enzyme_21,28,27,1
enzyme_21,32,31,1
enzyme_21,33,34,1
enzyme_21,34,30,1
enzyme_21,35,40,1
enzyme_21,37,38,1
enzyme_21,38,42,1
enzyme_21,39,36,1
enzyme_21,1,21,1
enzyme_21,2,4,1
enzyme_21,3,5,1
enzyme_21,7,8,1
enzyme_21,9,11,1
enzyme_21,12,14,1
enzyme_21,15,13,1
enzyme_21,17,35,1
enzyme_21,18,20,1
enzyme_21,22,2,1
enzyme_21,23,22,1
enzyme_21,24,26,1
enzyme_21,28,26,1
enzyme_21,29,39,1
enzyme_21,32,30,1
enzyme_21,33,37,1
enzyme_21,34,31,1
enzyme_21,35,39,1
enzyme_21,37,42,1
enzyme_21,38,41,1
enzyme_21,39,40,1
enzyme_21,1,22,1
enzyme_21,2,3,1
enzyme_21,6,4,1
enzyme_21,7,5,1
enzyme_21,8,10,1
enzyme_21,10,12,1
enzyme_21,11,12,1
enzyme_21,16,39,1
enzyme_21,17,40,1
enzyme_21,18,34,1
enzyme_21,20,34,1
enzyme_21,22,4,1
enzyme_21,23,4,1
enzyme_21,25,27,1
enzyme_21,28,13,1
enzyme_21,29,40,1
enzyme_21,32,34,1
